variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,n_min,n_max,loss_streak_mean,loss_streak_max,win_streak_mean,win_streak_max,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_loss_str_mean,safe_win_str_mean,safe_dbl,br_safe_mult,br_nm_mult,br_wr,br_n_tickets,br_win_streak,br_loss_streak,br_doublings,wr_safe_mult,wr_nm_mult,wr_wr,wr_n_tickets,wr_win_streak,wr_loss_streak,wr_doublings,wr_ruined,score
48,3.6,2.2,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.3998,0.0618,19.78,17,24,3.33,5,1.99,4,5.7032,0.0,23.0,3.3,4.5179,0.0,9.283,2.4252,2.0,3.31,1.98,1.81,9.283,18.224,0.4167,24,2,3,3,0.0,0.0,0.3333,21,2,4,0,False,2.3589
89,3.8,2.0,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4549,0.0512,20.55,18,24,3.09,4,3,6,6.4312,0.0,8.0,3.09,4.5118,0.0,9.205,2.4629,1.0,3.09,2.97,1.71,9.205,16.612,0.4167,24,2,3,3,0.0,0.0,0.4286,21,2,4,0,False,2.3824
26,3.6,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4147,0.0472,21.14,18,25,3.15,4,2.42,5,6.3888,0.0,8.0,3.15,4.5054,0.0,8.317,2.3763,1.0,3.15,2.4,1.63,8.317,14.727,0.4545,22,3,3,3,0.0,0.0,0.4211,19,3,4,0,False,2.3671
115,4.0,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4124,0.0484,20.48,18,24,3.14,4,2.33,4,6.6444,0.0,4.0,3.14,4.5034,0.0,8.295,2.4638,0.0,3.14,2.33,1.66,8.295,17.207,0.4783,23,3,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.3754
45,3.6,2.2,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4411,0.0592,19.98,16,23,3.16,5,2.64,6,6.6011,0.0,10.0,3.16,4.4988,0.0,9.89,2.4879,1.0,3.16,2.64,1.71,9.89,20.534,0.5714,21,4,3,3,0.0,0.0,0.35,20,1,4,0,False,2.3717
10,3.6,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4594,0.052,20.94,18,24,3.15,4,3.15,5,6.6421,0.0,11.0,3.15,4.465,0.0,8.706,2.5596,2.0,3.15,3.09,1.8,8.706,16.466,0.4348,23,2,3,3,0.0,0.0,0.4,20,2,4,0,False,2.3503
49,3.6,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.381,0.0559,20.35,17,24,3.4,5,1.85,4,5.8035,0.0,22.0,3.4,4.4462,0.0,11.619,2.6825,7.0,3.4,1.82,1.71,11.619,26.889,0.3913,23,2,3,3,0.0,0.0,0.4,20,2,4,0,False,2.2674
30,3.6,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4388,0.0523,20.7,18,24,3.16,5,2.64,8,6.1454,0.0,9.0,3.16,4.3541,0.0,8.482,2.4208,2.0,3.16,2.62,1.68,8.482,17.923,0.5,22,6,3,3,0.0,0.0,0.4211,19,3,4,0,False,2.2887
13,3.6,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4247,0.0582,20.87,18,24,3.07,4,2.29,5,6.085,0.0,5.0,3.07,4.3515,0.0,7.936,2.1796,1.0,3.07,2.29,1.64,7.936,14.858,0.5455,22,4,3,3,0.0,0.0,0.3636,22,3,4,0,False,2.2932
12,3.6,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4291,0.0587,20.66,18,24,3.21,4,2.51,5,6.2943,0.0,8.0,3.21,4.3502,0.0,10.907,2.4521,3.0,3.21,2.48,1.63,10.907,26.986,0.5417,24,3,3,3,0.0,0.0,0.4762,21,3,4,0,False,2.2738
76,3.8,2.0,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4524,0.0566,20.96,18,24,3.15,4,2.9,6,6.5813,0.0,7.0,3.15,4.3481,0.0,8.522,2.6876,0.0,3.15,2.9,1.65,8.522,15.559,0.3913,23,2,3,2,0.0,0.0,0.4,20,2,4,0,False,2.3098
47,3.6,2.2,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4299,0.0486,20.25,16,23,3.21,5,2.35,4,5.977,0.0,15.0,3.21,4.29,0.0,7.881,2.4339,2.0,3.21,2.31,1.65,7.881,13.399,0.3636,22,2,3,2,0.0,0.0,0.45,20,3,4,0,False,2.254
34,3.6,2.0,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4593,0.0498,21.06,18,24,3.18,5,3.07,6,6.3358,0.0,6.0,3.18,4.2237,0.0,8.387,2.6376,2.0,3.18,3.02,1.62,8.387,15.497,0.4545,22,5,3,3,0.0,0.0,0.3913,23,2,4,0,False,2.2296
24,3.6,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4455,0.0575,20.42,18,24,3.08,4,2.68,7,5.687,0.0,5.0,3.08,4.2207,0.0,7.709,2.1365,1.0,3.08,2.66,1.71,7.709,14.408,0.6,20,7,3,3,0.0,0.0,0.4211,19,3,4,0,True,2.234
